name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,seed,layers,data_root
precond_pen=1.000,20,-1.4052850816850029,83.23887641655996,1.0,2,1.0423688888549805,0.036424875259399414,0.0,10010101100011011010,+--+-+-++---++-++-+-,0,True,10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,76.31510007514902,76.31510007514892,,2,0.9776480197906494,0.014409065246582031,0.0,00111100000010111110,--++++------+-+++++-,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-1.4524393681299514,76.31510007514892,0.0,2,0.5892748832702637,0.02294301986694336,0.0,00111100000010111110,--++++------+-+++++-,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-10.089925347303996,76.31510007514892,0.2,2,0.36064791679382324,0.016482114791870117,0.0,11000011111101000001,++----++++++-+-----+,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-10.536417028009,76.31510007514892,0.3,2,0.24924707412719727,0.2476940155029297,0.0,00111100000010111110,--++++------+-+++++-,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.113821891004,76.31510007514892,0.4,2,0.16020917892456055,0.023806095123291016,0.0,00111100000010111110,--++++------+-+++++-,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.715063801727,76.31510007514892,0.5,2,0.20403695106506348,0.022560834884643555,0.0,11000011111101000001,++----++++++-+-----+,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.689182125042011,76.31510007514892,0.6,2,0.5679531097412109,0.025509119033813477,0.0,11000011111101000001,++----++++++-+-----+,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.152102809323008,76.31510007514892,0.7,2,0.792701005935669,0.031237125396728516,0.0,00111100000010111110,--++++------+-+++++-,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.8244839193009934,76.31510007514892,0.8,2,-1.6353859901428223,0.029213905334472656,0.0,11000011111101000001,++----++++++-+-----+,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.4451391339659931,76.31510007514892,1.0,2,0.8010549545288086,0.030065059661865234,0.0,11000011111101000001,++----++++++-+-----+,0,True,11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,77.75058841425097,77.75058841425094,,2,0.9825589656829834,0.021270036697387695,0.0,10100000011101111001,+-+------+++-++++--+,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-2.260729325135948,77.75058841425094,0.0,2,0.5650670528411865,0.02308511734008789,0.0,01011111100010000110,-+-++++++---+----++-,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-11.439301855786008,77.75058841425094,0.2,2,0.3790919780731201,0.01825690269470215,0.0,10100000011101111001,+-+------+++-++++--+,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-12.463390008566002,77.75058841425094,0.3,2,0.32035183906555176,0.013814926147460938,0.0,01011111100010000110,-+-++++++---+----++-,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-7.327053049018,77.75058841425094,0.4,2,0.2685251235961914,0.013054132461547852,0.0,10100000011101111001,+-+------+++-++++--+,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-4.263861143911003,77.75058841425094,0.5,2,0.47077393531799316,0.037277936935424805,0.0,01011111100010000110,-+-++++++---+----++-,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.9978199192230033,77.75058841425094,0.6,2,0.5062980651855469,0.021786928176879883,0.0,01011111100010000110,-+-++++++---+----++-,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.35864756264,77.75058841425094,0.7,2,0.5912179946899414,0.5270071029663086,0.0,10100000011101111001,+-+------+++-++++--+,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.9776215901109957,77.75058841425094,0.8,2,0.8455638885498047,0.02787494659423828,0.0,01011111100010000110,-+-++++++---+----++-,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.5448501716250025,77.75058841425094,1.0,2,0.9897727966308594,0.03471779823303223,0.0,01011111100010000110,-+-++++++---+----++-,0,True,12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,89.44390718160103,89.44390718160099,,2,1.7004950046539307,1.2511529922485352,0.0,10110011010010111000,+-++--++-+--+-+++---,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,0.060098438334009074,90.65645375968305,0.0,2,0.7471210956573486,0.20708894729614258,0.0,10110010011010011100,+-++--+--++-+--+++--,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-7.428844024790006,90.18476932928502,0.2,2,0.476895809173584,0.45371294021606445,0.0,10110011011010011000,+-++--++-++-+--++---,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-9.624775620123001,89.97816943476903,0.3,2,0.2670440673828125,0.22259211540222168,0.0,10001010011011010101,+---+-+--++-++-+-+-+,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.088674155083997,89.44390718160099,0.4,2,0.35964393615722656,0.026747941970825195,0.0,10110011010010111000,+-++--++-+--+-+++---,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.584771233138998,89.44390718160099,0.5,2,0.42055201530456543,0.2941720485687256,0.0,10110011010010111000,+-++--++-+--+-+++---,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.535708778103997,89.44390718160099,0.6,2,0.6850519180297852,0.6721689701080322,0.0,10110011010010111000,+-++--++-+--+-+++---,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.0090721320170015,89.44390718160099,0.7,2,0.9975259304046631,0.9643969535827637,0.0,10110011010010111000,+-++--++-+--+-+++---,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.6963490464170032,89.44390718160099,0.8,2,0.9629039764404297,0.02337193489074707,0.0,01001100101101000111,-+--++--+-++-+---+++,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.3422286083619976,89.44390718160099,1.0,2,1.0030179023742676,0.0258028507232666,0.0,01001100101101000111,-+--++--+-++-+---+++,0,True,13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,82.31170179008105,82.31170179008107,,2,1.1203088760375977,0.01885986328125,0.0,01010111000011010110,-+-+-+++----++-+-++-,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-0.3618619018630227,82.31170179008107,0.0,2,0.5890839099884033,0.01417994499206543,0.0,10101000111100101001,+-+-+---++++--+-+--+,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-8.293662548686996,82.31170179008107,0.2,2,0.419173002243042,0.013036966323852539,0.0,01010111000011010110,-+-+-+++----++-+-++-,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-9.708324028394,82.31170179008107,0.3,2,0.16312003135681152,0.02535104751586914,0.0,10101000111100101001,+-+-+---++++--+-+--+,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.013972283112003,82.31170179008107,0.4,2,0.1853339672088623,0.18327593803405762,0.0,01010111000011010110,-+-+-+++----++-+-++-,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.646166487830998,82.31170179008107,0.5,2,0.1788649559020996,0.03745889663696289,6.471136534700582e-05,01010111000011010110,-+-+-+++----++-+-++-,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.622327167000993,82.31170179008107,0.6,2,0.7171001434326172,0.7091860771179199,0.0,01010111000011010110,-+-+-+++----++-+-++-,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.091627757046002,82.31170179008107,0.7,2,0.9203500747680664,0.9035789966583252,0.0,01010111000011010110,-+-+-+++----++-+-++-,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.770618082264999,82.31170179008107,0.8,2,0.9944961071014404,0.9596190452575684,0.0,10101000111100101001,+-+-+---++++--+-+--+,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.4018593293020025,82.31170179008107,1.0,2,1.0662379264831543,0.029581069946289062,0.0,10101000111100101001,+-+-+---++++--+-+--+,0,True,14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,89.712691757009,89.71269175700894,,2,1.5408539772033691,1.205190896987915,0.0,00011110010111000011,---++++--+-+++----++,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,0.3933962713039989,90.06102017474899,0.0,2,0.7170820236206055,0.014908075332641602,0.0,00011110011110000011,---++++--++++-----++,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-7.208156791033996,89.71269175700894,0.2,2,0.41202688217163086,0.023724794387817383,0.0,00011110010111000011,---++++--+-+++----++,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-9.394173274726993,90.06102017474899,0.3,2,0.3426661491394043,0.04794716835021973,0.0,00011110011110000011,---++++--++++-----++,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-5.815861546415002,89.87867982264297,0.4,2,0.414050817489624,0.20504999160766602,0.0,10010101011110100001,+--+-+-+-++++-+----+,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.412993475960997,89.71269175700894,0.5,2,0.5075340270996094,0.5058670043945312,6.234087480456902e-05,11100001101000111100,+++----++-+---++++--,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.424635713433995,89.71269175700894,0.6,2,0.7393150329589844,0.7041480541229248,0.0,00011110010111000011,---++++--+-+++----++,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-1.9281797528760034,89.71269175700894,0.7,2,0.8761200904846191,0.8656651973724365,0.0,11100001101000111100,+++----++-+---++++--,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.6328715790950046,89.71269175700894,0.8,2,1.3188519477844238,1.2238330841064453,0.0,00011110010111000011,---++++--+-+++----++,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.2978478746450008,89.71269175700894,1.0,2,-1.3327319622039795,0.02187800407409668,0.0,11100001101000111100,+++----++-+---++++--,0,True,15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,82.67428161161699,82.67428161161693,,2,1.5614781379699707,0.019700050354003906,0.0,10100001111010011010,+-+----++++-+--++-+-,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-0.6045818018209559,82.67428161161693,0.0,2,0.6728601455688477,0.6687660217285156,0.0,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-8.811671452396999,82.67428161161693,0.2,2,0.45848584175109863,0.09246587753295898,0.0,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-10.018529066735008,82.67428161161693,0.3,2,0.33498692512512207,0.025394916534423828,0.0,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.103410875639001,82.67428161161693,0.4,2,0.2854340076446533,0.2841529846191406,0.0,10100001111010011010,+-+----++++-+--++-+-,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.674129634836996,82.67428161161693,0.5,2,0.4179229736328125,0.10500693321228027,0.0,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.634387685048001,82.67428161161693,0.6,2,0.7952408790588379,0.08387088775634766,0.0,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.09862229695101,82.67428161161693,0.7,2,0.8941648006439209,0.021339893341064453,0.0,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.7754470549750057,82.67428161161693,0.8,2,0.8574869632720947,0.84316086769104,0.0,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.404839713206,82.67428161161693,1.0,2,1.1047718524932861,1.0951509475708008,4.900545166265589e-05,01011110000101100101,-+-++++----+-++--+-+,0,True,16,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,82.14816747484396,82.1481674748439,,2,1.6070690155029297,0.0074710845947265625,0.0,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-0.09992243614999552,83.73061315568201,0.0,2,0.7489128112792969,0.00834798812866211,0.0,11101111100000001010,+++-+++++-------+-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-7.9456480786279915,82.1481674748439,0.2,2,0.4319610595703125,0.01796698570251465,0.0,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-9.039178900483002,82.1481674748439,0.3,2,0.2837491035461426,0.04975295066833496,3.012421415669508e-05,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-5.3422036845289975,82.1481674748439,0.4,2,0.3388679027557373,0.035951852798461914,0.0,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.2680588169349996,82.1481674748439,0.5,2,0.5759811401367188,0.024805068969726562,0.0,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.3823017765449936,82.1481674748439,0.6,2,0.6872749328613281,0.0920109748840332,0.0,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-1.9188619477100044,82.1481674748439,0.7,2,0.8642637729644775,0.8505887985229492,0.0,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.6361466920079977,82.1481674748439,0.8,2,0.8459899425506592,0.8294999599456787,0.0,11101011100000011010,+++-+-+++------++-+-,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.3087484523839983,82.1481674748439,1.0,2,1.0395491123199463,1.01832914352417,0.0,00010100011111100101,---+-+---++++++--+-+,0,True,17,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,79.80056749382197,79.80056749382202,,2,0.9412620067596436,0.01694011688232422,0.0,11101100000111100010,+++-++-----++++---+-,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-1.3871862938719914,79.80056749382202,0.0,2,0.6269340515136719,0.021220922470092773,0.0,11101100000111100010,+++-++-----++++---+-,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-9.935166431964008,79.80056749382202,0.2,2,0.3708631992340088,0.03970217704772949,0.0,00010011111000011101,---+--+++++----+++-+,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-11.024502051542001,79.80056749382202,0.3,2,0.15838909149169922,0.020101070404052734,0.0,00010011111000011101,---+--+++++----+++-+,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.603984514185999,79.80056749382202,0.4,2,0.1462240219116211,0.08801388740539551,1.6234864839870153e-05,11101100000111100010,+++-++-----++++---+-,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.939325538101995,79.80056749382202,0.5,2,0.1763300895690918,0.015246152877807617,0.0,00010011111000011101,---+--+++++----+++-+,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.8087993720920075,79.80056749382202,0.6,2,0.559211015701294,0.020341873168945312,0.0,11101100000111100010,+++-++-----++++---+-,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.2280150766499904,79.80056749382202,0.7,2,0.6424081325531006,0.03156018257141113,0.0,00010011111000011101,---+--+++++----+++-+,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.8783342365410043,79.80056749382202,0.8,2,1.0081229209899902,0.026196956634521484,0.0,11101100000111100010,+++-++-----++++---+-,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.477991764714,79.80056749382202,1.0,2,0.8294551372528076,0.03129410743713379,0.0,00010011111000011101,---+--+++++----+++-+,0,True,18,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,83.09995655695903,83.099956556959,,2,1.2078979015350342,0.5000219345092773,0.0,11000110001101001011,++---++---++-+--+-++,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-0.3607518048339813,83.826646306665,0.0,2,0.7329678535461426,0.016676902770996094,0.0,11000111111000001010,++---++++++-----+-+-,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-8.38776007099601,83.826646306665,0.2,2,0.42931699752807617,0.05575299263000488,0.0,11000111111000001010,++---++++++-----+-+-,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-9.033171359573997,83.24679853033504,0.3,2,0.19156980514526367,0.04278302192687988,0.0,00011100000111110101,---+++-----+++++-+-+,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-5.482957109605,83.24679853033504,0.4,2,0.2510700225830078,0.01668405532836914,3.6068376979616076e-05,11100011111000001010,+++---+++++-----+-+-,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.3397550007020076,83.24679853033504,0.5,2,0.5988001823425293,0.29062986373901367,0.0,11100011111000001010,+++---+++++-----+-+-,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.426093628672991,83.099956556959,0.6,2,0.6997189521789551,0.6881229877471924,0.0,00111001110010110100,--+++--+++--+-++-+--,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-1.9519628655230008,83.099956556959,0.7,2,0.9059760570526123,0.8987669944763184,0.0,00111001110010110100,--+++--+++--+-++-+--,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.6628313824290029,83.099956556959,0.8,2,1.084630012512207,1.0355041027069092,0.0,00111001110010110100,--+++--+++--+-++-+--,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.3281459783420004,83.099956556959,1.0,2,1.0267670154571533,0.022155046463012695,0.0,11000110001101001011,++---++---++-+--+-++,0,True,19,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,78.26556278535095,78.26556278535112,,2,-1.2538280487060547,0.009708166122436523,0.0,11101000110100001110,+++-+---++-+----+++-,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-1.4119737179399579,78.90643918597904,0.0,2,0.46303296089172363,0.344696044921875,0.0,00010101001011111010,---+-+-+--+-+++++-+-,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-10.432206178494999,78.26556278535112,0.2,2,0.29569196701049805,0.29196786880493164,0.0,11101000110100001110,+++-+---++-+----+++-,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-10.824332584361994,78.26556278535112,0.3,2,0.17101192474365234,0.08016300201416016,0.0,00010111001011110001,---+-+++--+-++++---+,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.069785313937007,78.26556278535112,0.4,2,0.3191649913787842,0.18509912490844727,0.0,11101000110100001110,+++-+---++-+----+++-,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.6318482241659993,78.26556278535112,0.5,2,0.3310837745666504,0.02136087417602539,0.0,11101000110100001110,+++-+---++-+----+++-,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.6191589364339993,78.26556278535112,0.6,2,0.6074399948120117,0.03480195999145508,0.0,00010111001011110001,---+-+++--+-++++---+,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.0947733632499954,78.26556278535112,0.7,2,0.789262056350708,0.02775406837463379,0.0,00010111001011110001,---+-+++--+-++++---+,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.7764636164440013,78.26556278535112,0.8,2,1.0051920413970947,0.958549976348877,0.0,00010111001011110001,---+-+++--+-++++---+,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.4091135484720034,78.26556278535112,1.0,2,1.048637866973877,0.02243494987487793,0.0,11101000110100001110,+++-+---++-+----+++-,0,True,20,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,82.84862866312405,82.84862866312393,,2,1.3560841083526611,1.08388090133667,0.0,00111000000110101111,--+++------++-+-++++,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-0.4752037519239565,83.55074665350794,0.0,2,0.7426960468292236,0.01593017578125,0.0,11000101111001010100,++---+-++++--+-+-+--,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-8.478416930152989,83.55074665350794,0.2,2,0.36663293838500977,0.015891075134277344,0.0,11000101111001010100,++---+-++++--+-+-+--,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-9.645930490836003,83.55074665350794,0.3,2,0.3463149070739746,0.012719869613647461,0.0,00111010000110101011,--+++-+----++-+-+-++,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-5.786960470814006,82.84862866312393,0.4,2,0.5879848003387451,0.19791793823242188,0.0,00111000000110101111,--+++------++-+-++++,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.519150189851999,82.84862866312393,0.5,2,0.5867781639099121,0.014430999755859375,0.0,00111000000110101111,--+++------++-+-++++,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.532088710644004,82.84862866312393,0.6,2,0.6819541454315186,0.030298948287963867,0.0,00111000000110101111,--+++------++-+-++++,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.022119123776003,82.84862866312393,0.7,2,0.8120131492614746,0.7962720394134521,0.0,00111000000110101111,--+++------++-+-++++,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.7143527357069992,82.84862866312393,0.8,2,0.8148849010467529,0.40792202949523926,0.0,11000111111001010000,++---++++++--+-+----,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.3613327181219859,82.84862866312393,1.0,2,0.8131101131439209,0.016356945037841797,0.0,00111000000110101111,--+++------++-+-++++,0,True,21,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,83.07382704028196,83.07382704028208,,2,1.4704790115356445,0.959589958190918,0.0,11101000100110001110,+++-+---+--++---+++-,0,True,22,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
