name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,all_feasible,orig_traj,gurobi_log,seed,layers,data_root
precond_pen=0.600,24,-2.923281920160994,118.76675420807787,0.6,2,1.057210922241211,0.916923999786377,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,False,"[[7.390975952148438e-05, 141.22609529146], [0.011389017105102539, 134.58020930574997], [0.012248039245605469, 121.28217353056193], [0.916923999786377, 118.76675420807787]]","[[7.390975952148438e-05, 141.22609529146], [0.011389017105102539, 134.58020930574997], [0.012248039245605469, 121.28217353056193], [0.916923999786377, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:46 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.9544199566740126,118.76675420807787,0.8,2,1.5675349235534668,1.2127318382263184,0.0,011000101101000111110100,-++---+-++-+---+++++-+--,0,False,"[[0.0001900196075439453, 141.22609529146], [0.018337011337280273, 136.17291351647015], [0.019217967987060547, 121.28217353056193], [1.1054408550262451, 120.77400545238585], [1.1056468486785889, 120.47532320799608], [1.1321840286254883, 119.9979702952901], [1.2127318382263184, 118.76675420807787]]","[[0.0001900196075439453, 141.22609529146], [0.018337011337280273, 136.17291351647015], [0.019217967987060547, 121.28217353056193], [1.1054408550262451, 120.77400545238585], [1.1056468486785889, 120.47532320799608], [1.1321840286254883, 119.9979702952901], [1.2127318382263184, 118.76675420807787]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:47 2026

",10,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,114.27743181760894,114.27743181760884,,2,5.227957010269165,3.530142068862915,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,False,"[[8.296966552734375e-05, 147.29621742052706], [0.00836801528930664, 138.70892603593103], [0.009273052215576172, 135.23818455641313], [0.010185003280639648, 116.15788001907903], [2.1350228786468506, 115.18002931582494], [2.391908884048462, 115.13893148031092], [3.530142068862915, 114.27743181760884]]","[[8.296966552734375e-05, 147.29621742052706], [0.00836801528930664, 138.70892603593103], [0.009273052215576172, 135.23818455641313], [0.010185003280639648, 116.15788001907903], [2.1350228786468506, 115.18002931582494], [2.391908884048462, 115.13893148031092], [3.530142068862915, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:49 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-1.4143963297530604,114.27743181760884,0.0,2,1.6814689636230469,1.02046799659729,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,False,"[[9.703636169433594e-05, 147.29621742052706], [0.006804943084716797, 139.69962736389698], [0.007375001907348633, 139.84554519426297], [0.007904052734375, 117.410607660249], [1.02046799659729, 114.27743181760884]]","[[9.703636169433594e-05, 147.29621742052706], [0.006804943084716797, 139.69962736389698], [0.007904052734375, 117.410607660249], [1.02046799659729, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:54 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-11.961320270922013,114.27743181760884,0.2,2,0.48438405990600586,0.4790480136871338,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,False,"[[0.00013899803161621094, 147.29621742052706], [0.011697053909301758, 132.42439998034885], [0.013279914855957031, 134.19377719764717], [0.014001846313476562, 131.43136717265892], [0.014981985092163086, 117.410607660249], [0.4617500305175781, 115.18002931582494], [0.478787899017334, 115.13893148031092], [0.4790480136871338, 114.27743181760884]]","[[0.00013899803161621094, 147.29621742052706], [0.011697053909301758, 132.42439998034885], [0.014001846313476562, 131.43136717265892], [0.014981985092163086, 117.410607660249], [0.4617500305175781, 115.18002931582494], [0.478787899017334, 115.13893148031092], [0.4790480136871338, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:56 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.381823113256997,114.27743181760884,0.3,2,0.40445494651794434,0.4032738208770752,0.0,100101101100001101111000,+--+-++-++----++-++++---,0,False,"[[5.888938903808594e-05, 147.29621742052706], [0.011421918869018555, 133.40441298325706], [0.013777017593383789, 125.51653489432906], [0.015916824340820312, 116.48293267671697], [0.4032738208770752, 114.27743181760884]]","[[5.888938903808594e-05, 147.29621742052706], [0.011421918869018555, 133.40441298325706], [0.013777017593383789, 125.51653489432906], [0.015916824340820312, 116.48293267671697], [0.4032738208770752, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:56 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.017337708817999,114.27743181760884,0.4,2,0.3336939811706543,0.015332937240600586,9.472751878442523e-05,011010010011110010000111,-++-+--+--++++--+----+++,0,False,"[[0.00011396408081054688, 147.29621742052706], [0.012198925018310547, 140.25451533101298], [0.013134002685546875, 139.69962736389698], [0.014262914657592773, 127.53982032591685], [0.015332937240600586, 114.27743181760884]]","[[0.00011396408081054688, 147.29621742052706], [0.012198925018310547, 140.25451533101298], [0.013134002685546875, 139.69962736389698], [0.014262914657592773, 127.53982032591685], [0.015332937240600586, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:57 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.1464448035090005,114.27743181760884,0.5,2,0.9357249736785889,0.9342129230499268,0.0,100101101100001101111000,+--+-++-++----++-++++---,0,False,"[[0.00012683868408203125, 147.29621742052706], [0.015306949615478516, 133.08733584855915], [0.017757892608642578, 131.9603332257789], [0.01919388771057129, 116.15788001907903], [0.9342129230499268, 114.27743181760884]]","[[0.00012683868408203125, 147.29621742052706], [0.015306949615478516, 133.08733584855915], [0.017757892608642578, 131.9603332257789], [0.01919388771057129, 116.15788001907903], [0.9342129230499268, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:57 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.9635914601580087,114.27743181760884,0.6,2,0.9470779895782471,0.05316305160522461,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,False,"[[0.00014400482177734375, 147.29621742052706], [0.010365009307861328, 138.84011354534894], [0.011178016662597656, 135.23818455641313], [0.011986017227172852, 116.15788001907903], [0.05316305160522461, 114.27743181760884]]","[[0.00014400482177734375, 147.29621742052706], [0.010365009307861328, 138.84011354534894], [0.011178016662597656, 135.23818455641313], [0.011986017227172852, 116.15788001907903], [0.05316305160522461, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:58 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.9863338395319978,114.27743181760884,0.8,2,1.5910239219665527,1.2395548820495605,0.0,011010010011110010000111,-++-+--+--++++--+----+++,0,False,"[[0.00010895729064941406, 147.29621742052706], [0.014322996139526367, 136.56383093617492], [0.015215873718261719, 118.08436297304307], [1.1119418144226074, 116.89463952981107], [1.2395548820495605, 114.27743181760884]]","[[0.00010895729064941406, 147.29621742052706], [0.014322996139526367, 136.56383093617492], [0.015215873718261719, 118.08436297304307], [1.1119418144226074, 116.89463952981107], [1.2395548820495605, 114.27743181760884]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:21:59 2026

",11,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,125.4090697363561,125.40906973635619,,2,3.0675461292266846,-1.7570059299468994,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,False,"[[7.414817810058594e-05, 141.7088549542619], [0.008723020553588867, 140.25248871067984], [0.009624004364013672, 126.80153205599802], [-1.7805747985839844, 125.78179349800014], [-1.7570059299468994, 125.40906973635619]]","[[7.414817810058594e-05, 141.7088549542619], [0.008723020553588867, 140.25248871067984], [0.009624004364013672, 126.80153205599802], [-1.7805747985839844, 125.78179349800014], [-1.7570059299468994, 125.40906973635619]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:01 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-1.0773473485440377,125.40906973635619,0.0,2,1.7481091022491455,0.007973194122314453,0.0,001010110001110111001100,--+-+-++---+++-+++--++--,0,False,"[[5.91278076171875e-05, 141.7088549542619], [0.006587982177734375, 142.76698007813988], [0.007196187973022461, 138.970410702142], [0.007973194122314453, 125.40906973635619]]","[[5.91278076171875e-05, 141.7088549542619], [0.007196187973022461, 138.970410702142], [0.007973194122314453, 125.40906973635619]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:04 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-10.547478818695001,125.78179349800014,0.2,2,0.7293238639831543,0.009492874145507812,0.0,001010110001110111100100,--+-+-++---+++-++++--+--,0,False,"[[5.602836608886719e-05, 141.7088549542619], [0.006816864013671875, 139.31114719860196], [0.007620811462402344, 138.970410702142], [0.008411884307861328, 137.356227203872], [0.009492874145507812, 125.78179349800014]]","[[5.602836608886719e-05, 141.7088549542619], [0.006816864013671875, 139.31114719860196], [0.007620811462402344, 138.970410702142], [0.008411884307861328, 137.356227203872], [0.009492874145507812, 125.78179349800014]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:06 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.027560384093999,125.40906973635619,0.3,2,0.37210607528686523,0.008295059204101562,8.606393863169984e-07,110101001110001000110011,++-+-+--+++---+---++--++,0,False,"[[7.295608520507812e-05, 141.7088549542619], [0.007546901702880859, 138.970410702142], [0.008295059204101562, 125.40906973635619]]","[[7.295608520507812e-05, 141.7088549542619], [0.007546901702880859, 138.970410702142], [0.008295059204101562, 125.40906973635619]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:07 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.600647085475995,125.40906973635619,0.4,2,0.48885011672973633,0.010222911834716797,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,False,"[[7.390975952148438e-05, 141.7088549542619], [0.009257793426513672, 134.18011800349015], [0.010222911834716797, 125.40906973635619]]","[[7.390975952148438e-05, 141.7088549542619], [0.009257793426513672, 134.18011800349015], [0.010222911834716797, 125.40906973635619]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:07 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.406633660865996,125.40906973635619,0.5,2,0.6609070301055908,0.014661073684692383,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,False,"[[7.009506225585938e-05, 141.7088549542619], [0.013195037841796875, 135.64162637096015], [0.014661073684692383, 125.40906973635619]]","[[7.009506225585938e-05, 141.7088549542619], [0.013195037841796875, 135.64162637096015], [0.014661073684692383, 125.40906973635619]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:08 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-3.065289755314991,125.40906973635619,0.6,2,0.8938009738922119,0.05791592597961426,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,False,"[[0.00010800361633300781, 141.7088549542619], [0.017344951629638672, 136.606120603466], [0.019270896911621094, 136.70572571426808], [0.02007603645324707, 128.02993042963], [0.05791592597961426, 125.40906973635619]]","[[0.00010800361633300781, 141.7088549542619], [0.017344951629638672, 136.606120603466], [0.02007603645324707, 128.02993042963], [0.05791592597961426, 125.40906973635619]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:08 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-2.0032647110710027,125.40906973635619,0.8,2,1.4991018772125244,0.014503002166748047,0.0,110101001110001000110011,++-+-+--+++---+---++--++,0,False,"[[7.104873657226562e-05, 141.7088549542619], [0.013286113739013672, 139.3462983198141], [0.014503002166748047, 125.40906973635619]]","[[7.104873657226562e-05, 141.7088549542619], [0.013286113739013672, 139.3462983198141], [0.014503002166748047, 125.40906973635619]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:09 2026

",12,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,128.04737140866698,128.04737140866703,,2,4.957834005355835,0.01673603057861328,0.0,111100010110000110011100,++++---+-++----++--+++--,0,False,"[[0.00013208389282226562, 149.73360047940488], [0.015112161636352539, 144.73462520135078], [0.015684127807617188, 143.17078968830904], [0.01673603057861328, 128.04737140866703]]","[[0.00013208389282226562, 149.73360047940488], [0.015112161636352539, 144.73462520135078], [0.015684127807617188, 143.17078968830904], [0.01673603057861328, 128.04737140866703]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:11 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-0.0982343476720473,128.78968095329108,0.0,2,1.8048110008239746,0.006293058395385742,0.0,001011001100011001101011,--+-++--++---++--++-+-++,0,False,"[[7.510185241699219e-05, 149.73360047940488], [0.00537109375, 148.4372843955188], [0.005812168121337891, 143.17078968830904], [0.006293058395385742, 128.04737140866703], [1.5317010879516602, 128.78968095329108]]","[[7.510185241699219e-05, 149.73360047940488], [0.00537109375, 148.4372843955188], [0.005812168121337891, 143.17078968830904], [0.006293058395385742, 128.04737140866703]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:16 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-10.070932120865002,128.04737140866703,0.2,2,0.5475280284881592,0.011631965637207031,0.0,111100010110000110011100,++++---+-++----++--+++--,0,False,"[[8.20159912109375e-05, 149.73360047940488], [0.009871959686279297, 141.86358598089103], [0.01058506965637207, 141.2775314347489], [0.011631965637207031, 128.04737140866703]]","[[8.20159912109375e-05, 149.73360047940488], [0.009871959686279297, 141.86358598089103], [0.01058506965637207, 141.2775314347489], [0.011631965637207031, 128.04737140866703]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:18 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.007815312564993,128.04737140866703,0.3,2,0.5204257965087891,0.4599130153656006,0.0,111100010110000110011100,++++---+-++----++--+++--,0,False,"[[0.0002498626708984375, 149.73360047940488], [0.013403892517089844, 147.208020004161], [0.01458883285522461, 146.97122714884708], [0.015167951583862305, 140.83428607586703], [0.015893936157226562, 128.30646462186297], [0.4599130153656006, 128.04737140866703]]","[[0.0002498626708984375, 149.73360047940488], [0.013403892517089844, 147.208020004161], [0.01458883285522461, 146.97122714884708], [0.015167951583862305, 140.83428607586703], [0.015893936157226562, 128.30646462186297], [0.4599130153656006, 128.04737140866703]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:18 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.113417690884992,128.30646462186297,0.4,2,0.2736032009124756,0.2724640369415283,0.0,110100110010001110010110,++-+--++--+---+++--+-++-,0,False,"[[8.106231689453125e-05, 149.73360047940488], [0.010140180587768555, 144.76233839906106], [0.010776042938232422, 143.17078968830904], [0.011311054229736328, 140.54601594414103], [0.012211084365844727, 128.78968095329108], [0.2724640369415283, 128.30646462186297]]","[[8.106231689453125e-05, 149.73360047940488], [0.010140180587768555, 144.76233839906106], [0.010776042938232422, 143.17078968830904], [0.011311054229736328, 140.54601594414103], [0.012211084365844727, 128.78968095329108], [0.2724640369415283, 128.30646462186297]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:19 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.0427964291009815,128.04737140866703,0.5,2,0.8450171947479248,0.8403990268707275,0.0,000011101001111001100011,----+++-+--++++--++---++,0,False,"[[6.008148193359375e-05, 149.73360047940488], [0.008215188980102539, 137.69204651713116], [0.008632183074951172, 129.95866657724505], [0.8403990268707275, 128.04737140866703]]","[[6.008148193359375e-05, 149.73360047940488], [0.008215188980102539, 137.69204651713116], [0.008632183074951172, 129.95866657724505], [0.8403990268707275, 128.04737140866703]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:19 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-2.834842333522003,128.04737140866703,0.6,2,1.0189239978790283,0.01373291015625,0.0,000011101001111001100011,----+++-+--++++--++---++,0,False,"[[0.00011801719665527344, 149.73360047940488], [0.013025999069213867, 135.97599498190712], [0.01373291015625, 128.04737140866703]]","[[0.00011801719665527344, 149.73360047940488], [0.013025999069213867, 135.97599498190712], [0.01373291015625, 128.04737140866703]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:20 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-1.877921151929998,128.04737140866703,0.8,2,1.753352165222168,1.3856191635131836,0.0,111100010110000110011100,++++---+-++----++--+++--,0,False,"[[7.104873657226562e-05, 149.73360047940488], [0.009083986282348633, 142.13681122431095], [0.009719133377075195, 128.30646462186297], [1.3856191635131836, 128.04737140866703]]","[[7.104873657226562e-05, 149.73360047940488], [0.009083986282348633, 142.13681122431095], [0.009719133377075195, 128.30646462186297], [1.3856191635131836, 128.04737140866703]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:21 2026

",13,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,116.52272224785007,116.52272224785003,,2,3.1127400398254395,0.009956121444702148,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,False,"[[0.0001010894775390625, 142.15361079460996], [0.0067901611328125, 141.70257949790795], [0.007367134094238281, 139.67031451345787], [0.009956121444702148, 116.52272224785003]]","[[0.0001010894775390625, 142.15361079460996], [0.0067901611328125, 141.70257949790795], [0.007367134094238281, 139.67031451345787], [0.009956121444702148, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:23 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,-2.997572866107035,116.52272224785003,0.0,2,0.8218019008636475,0.00771784782409668,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,False,"[[7.796287536621094e-05, 142.15361079460996], [0.0061798095703125, 139.13965358930608], [0.007005929946899414, 138.07966951413596], [0.00771784782409668, 116.52272224785003]]","[[7.796287536621094e-05, 142.15361079460996], [0.0061798095703125, 139.13965358930608], [0.007005929946899414, 138.07966951413596], [0.00771784782409668, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:26 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-15.289202017110998,116.52272224785003,0.2,2,0.3727419376373291,0.012835025787353516,0.0,010101100110111001100010,-+-+-++--++-+++--++---+-,0,False,"[[8.893013000488281e-05, 142.15361079460996], [0.010129928588867188, 136.52624666188785], [0.012835025787353516, 116.52272224785003]]","[[8.893013000488281e-05, 142.15361079460996], [0.010129928588867188, 136.52624666188785], [0.012835025787353516, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:27 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-16.154858784142,116.52272224785003,0.3,2,0.3761742115020752,0.017795085906982422,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,False,"[[8.702278137207031e-05, 142.15361079460996], [0.014307022094726562, 138.4081158636298], [0.0156710147857666, 138.07966951413596], [0.017795085906982422, 116.52272224785003]]","[[8.702278137207031e-05, 142.15361079460996], [0.014307022094726562, 138.4081158636298], [0.0156710147857666, 138.07966951413596], [0.017795085906982422, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:28 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-9.013581275357001,116.52272224785003,0.4,2,0.38895392417907715,0.011398077011108398,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,False,"[[0.00013113021850585938, 142.15361079460996], [0.009464025497436523, 129.154528571836], [0.011398077011108398, 116.52272224785003]]","[[0.00013113021850585938, 142.15361079460996], [0.009464025497436523, 129.154528571836], [0.011398077011108398, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:28 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-5.058859369996002,116.52272224785003,0.5,2,0.604874849319458,0.05171990394592285,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,False,"[[7.605552673339844e-05, 142.15361079460996], [0.00812387466430664, 124.6623943663759], [0.009367942810058594, 119.56943710848202], [0.05171990394592285, 116.52272224785003]]","[[7.605552673339844e-05, 142.15361079460996], [0.00812387466430664, 124.6623943663759], [0.009367942810058594, 119.56943710848202], [0.05171990394592285, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:29 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,24,-3.5043612423059916,116.52272224785003,0.6,2,0.5276699066162109,0.009698867797851562,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,False,"[[6.985664367675781e-05, 142.15361079460996], [0.007519960403442383, 137.72336022190404], [0.008867025375366211, 136.26078966550614], [0.009698867797851562, 116.52272224785003]]","[[6.985664367675781e-05, 142.15361079460996], [0.007519960403442383, 137.72336022190404], [0.008867025375366211, 136.26078966550614], [0.009698867797851562, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:29 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,24,-2.2761087466470062,116.52272224785003,0.8,2,-1.4526259899139404,0.010113954544067383,0.0,101010011001000110011101,+-+-+--++--+---++--+++-+,0,False,"[[7.605552673339844e-05, 142.15361079460996], [0.009317874908447266, 142.06139888476594], [0.010113954544067383, 116.52272224785003]]","[[7.605552673339844e-05, 142.15361079460996], [0.009317874908447266, 142.06139888476594], [0.010113954544067383, 116.52272224785003]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:30 2026

",14,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,24,132.94083175714408,132.9408317571441,,2,5.952270984649658,2.2200779914855957,0.0,100011110001111010001010,+---++++---++++-+---+-+-,0,False,"[[9.703636169433594e-05, 152.84927085656182], [0.01075887680053711, 133.58337106128607], [2.2200779914855957, 132.9408317571441]]","[[9.703636169433594e-05, 152.84927085656182], [0.01075887680053711, 133.58337106128607], [2.2200779914855957, 132.9408317571441]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:29 2026

",15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,24,0.44633451479795383,132.9408317571441,0.0,2,1.6589381694793701,0.8800671100616455,0.0,011100001110000101110101,-+++----+++----+-+++-+-+,0,False,"[[0.00024008750915527344, 152.84927085656182], [0.007125139236450195, 147.05633684391006], [0.007722139358520508, 133.89602423833014], [0.8800671100616455, 132.9408317571441]]","[[0.00024008750915527344, 152.84927085656182], [0.007125139236450195, 147.05633684391006], [0.007722139358520508, 133.89602423833014], [0.8800671100616455, 132.9408317571441]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:35 2026

",15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,24,-9.776281204523976,132.9408317571441,0.2,2,0.6916749477386475,0.4878709316253662,0.0,100011110001111010001010,+---++++---++++-+---+-+-,0,False,"[[0.00014400482177734375, 152.84927085656182], [0.012158870697021484, 149.19904334251993], [0.013515949249267578, 133.89602423833014], [0.4878709316253662, 132.9408317571441]]","[[0.00014400482177734375, 152.84927085656182], [0.012158870697021484, 149.19904334251993], [0.013515949249267578, 133.89602423833014], [0.4878709316253662, 132.9408317571441]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:36 2026

",15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,24,-12.353774073085003,132.9408317571441,0.3,2,0.29894208908081055,0.2978041172027588,0.0,100011110001111010001010,+---++++---++++-+---+-+-,0,False,"[[0.0001399517059326172, 152.84927085656182], [0.016344070434570312, 146.87586895505768], [0.017852067947387695, 147.05633684391006], [0.018804073333740234, 145.96329943946796], [0.019774913787841797, 133.89602423833014], [0.2978041172027588, 132.9408317571441]]","[[0.0001399517059326172, 152.84927085656182], [0.016344070434570312, 146.87586895505768], [0.018804073333740234, 145.96329943946796], [0.019774913787841797, 133.89602423833014], [0.2978041172027588, 132.9408317571441]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:37 2026

",15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,24,-7.4355966544660035,132.9408317571441,0.4,2,0.1928248405456543,0.19168782234191895,0.0,011100001110000101110101,-+++----+++----+-+++-+-+,0,False,"[[9.298324584960938e-05, 152.84927085656182], [0.011562824249267578, 145.26647134307592], [0.013918876647949219, 143.21195424173618], [0.015034914016723633, 133.58337106128607], [0.19168782234191895, 132.9408317571441]]","[[9.298324584960938e-05, 152.84927085656182], [0.011562824249267578, 145.26647134307592], [0.013918876647949219, 143.21195424173618], [0.015034914016723633, 133.58337106128607], [0.19168782234191895, 132.9408317571441]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:38 2026

",15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,24,-4.169788794704001,132.9408317571441,0.5,2,0.7773451805114746,0.010917186737060547,4.334176669952474e-05,011100001110000101110101,-+++----+++----+-+++-+-+,0,False,"[[7.009506225585938e-05, 152.84927085656182], [0.008440017700195312, 141.53420835218793], [0.010917186737060547, 132.9408317571441]]","[[7.009506225585938e-05, 152.84927085656182], [0.008440017700195312, 141.53420835218793], [0.010917186737060547, 132.9408317571441]]","
Gurobi 11.0.2 (linux64) logging started Wed Mar  4 12:22:38 2026

",15,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
