name,n,objective_model,objective_baseline,penalty,mip_status,runtime_sec,time_to_best_sec,mip_gap,x_bits,z_bits,sum_z,presolve,seed,layers,data_root
baseline,20,85.6369000782881,85.63690007828797,,2,1.6959011554718018,1.423666000366211,0.0,10010110110000111010,+--+-++-++----+++-+-,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-0.479121403047003,85.90424433452202,0.0,2,0.6512629985809326,0.01223897933959961,0.0,01101100001101101100,-++-++----++-++-++--,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.200,20,-8.767370115856998,85.68813473851395,0.2,2,0.36165308952331543,0.3515281677246094,0.0,01101101000011101100,-++-++-+----+++-++--,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.300,20,-10.405490894436003,85.68813473851395,0.3,2,0.21371698379516602,0.060262203216552734,0.0,10010010111100010011,+--+--+-++++---+--++,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.400,20,-6.386454153498996,85.81986277115999,0.4,2,0.28931403160095215,0.17565011978149414,0.0,01101101001111000001,-++-++-+--++++-----+,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.500,20,-3.7606005129509956,85.63690007828797,0.5,2,0.304157018661499,0.19679594039916992,0.0,01101001001111000101,-++-+--+--++++---+-+,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.600,20,-2.6591405212959973,85.63690007828797,0.6,2,0.6002800464630127,0.013000011444091797,0.0,01101001001111000101,-++-+--+--++++---+-+,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.700,20,-2.1039161711050074,85.63690007828797,0.7,2,0.6628711223602295,0.00945901870727539,0.0,01101001001111000101,-++-+--+--++++---+-+,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.800,20,-1.7734449365430045,85.63690007828797,0.8,2,0.7281370162963867,0.6605401039123535,0.0,01101001001111000101,-++-+--+--++++---+-+,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=1.000,20,-1.398514270764002,85.63690007828797,1.0,2,0.9420051574707031,0.8886468410491943,0.0,01101001001111000101,-++-+--+--++++---+-+,0,False,7,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
baseline,20,79.77328345706597,79.77328345706601,,2,0.9985148906707764,0.12177705764770508,0.0,10101110100100110010,+-+-+++-+--+--++--+-,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
precond_pen=0.000,20,-1.3807899507829688,79.77328345706601,0.0,2,0.5784530639648438,0.014300107955932617,0.0,10101110100100110010,+-+-+++-+--+--++--+-,0,False,8,1,/mnt/c/Users/rames102/Desktop/Gurobi_QP/one_equality/complete_random
